day,mean_per1000,ci2.5_per1000,ci97.5_per1000
120,991.4529914529918,991.4529914529915,991.4529914529915
121,991.4529914529918,991.4529914529915,991.4529914529915
122,991.4529914529918,991.4529914529915,991.4529914529915
123,991.4529914529918,991.4529914529915,991.4529914529915
124,991.4529914529918,991.4529914529915,991.4529914529915
125,991.4529914529918,991.4529914529915,991.4529914529915
126,991.4529914529918,991.4529914529915,991.4529914529915
127,991.4529914529918,991.4529914529915,991.4529914529915
128,991.4529914529918,991.4529914529915,991.4529914529915
129,991.4529914529918,991.4529914529915,991.4529914529915
130,991.4529914529918,991.4529914529915,991.4529914529915
131,991.4529914529918,991.4529914529915,991.4529914529915
132,991.4529914529918,991.4529914529915,991.4529914529915
133,991.4529914529918,991.4529914529915,991.4529914529915
134,991.4529914529918,991.4529914529915,991.4529914529915
135,991.4529914529918,991.4529914529915,991.4529914529915
136,991.4529914529918,991.4529914529915,991.4529914529915
137,991.4529914529918,991.4529914529915,991.4529914529915
138,991.4529914529918,991.4529914529915,991.4529914529915
139,991.4529914529918,991.4529914529915,991.4529914529915
140,991.4529914529918,991.4529914529915,991.4529914529915
141,991.4529914529918,991.4529914529915,991.4529914529915
142,991.4529914529918,991.4529914529915,991.4529914529915
143,991.4529914529918,991.4529914529915,991.4529914529915
144,991.4529914529918,991.4529914529915,991.4529914529915
145,991.4529914529918,991.4529914529915,991.4529914529915
146,991.4529914529918,991.4529914529915,991.4529914529915
147,991.4529914529918,991.4529914529915,991.4529914529915
148,991.4529914529918,991.4529914529915,991.4529914529915
149,991.4529914529918,991.4529914529915,991.4529914529915
150,991.4529914529918,991.4529914529915,991.4529914529915
151,991.4529914529918,991.4529914529915,991.4529914529915
152,991.4529914529918,991.4529914529915,991.4529914529915
153,991.4529914529918,991.4529914529915,991.4529914529915
154,991.4529914529918,991.4529914529915,991.4529914529915
155,991.4529914529918,991.4529914529915,991.4529914529915
156,991.4529914529918,991.4529914529915,991.4529914529915
157,991.4529914529918,991.4529914529915,991.4529914529915
158,991.4529914529918,991.4529914529915,991.4529914529915
159,991.4529914529918,991.4529914529915,991.4529914529915
160,991.4529914529918,991.4529914529915,991.4529914529915
161,991.4529914529918,991.4529914529915,991.4529914529915
162,991.4529914529918,991.4529914529915,991.4529914529915
163,991.4529914529918,991.4529914529915,991.4529914529915
164,991.4529914529918,991.4529914529915,991.4529914529915
165,991.4529914529918,991.4529914529915,991.4529914529915
166,991.4529914529918,991.4529914529915,991.4529914529915
167,991.4529914529918,991.4529914529915,991.4529914529915
168,991.4529914529918,991.4529914529915,991.4529914529915
169,991.4529914529918,991.4529914529915,991.4529914529915
170,991.4529914529918,991.4529914529915,991.4529914529915
171,991.4529914529918,991.4529914529915,991.4529914529915
172,991.4529914529918,991.4529914529915,991.4529914529915
173,991.4529914529918,991.4529914529915,991.4529914529915
174,991.4529914529918,991.4529914529915,991.4529914529915
175,991.4529914529918,991.4529914529915,991.4529914529915
176,991.4529914529918,991.4529914529915,991.4529914529915
177,991.4529914529918,991.4529914529915,991.4529914529915
178,991.4529914529918,991.4529914529915,991.4529914529915
179,991.4529914529918,991.4529914529915,991.4529914529915
180,991.4529914529918,991.4529914529915,991.4529914529915
181,991.4529914529918,991.4529914529915,991.4529914529915
182,991.4529914529918,991.4529914529915,991.4529914529915
183,991.4529914529918,991.4529914529915,991.4529914529915
184,991.4529914529918,991.4529914529915,991.4529914529915
185,991.4529914529918,991.4529914529915,991.4529914529915
186,991.4529914529918,991.4529914529915,991.4529914529915
187,991.4529914529918,991.4529914529915,991.4529914529915
188,991.4529914529918,991.4529914529915,991.4529914529915
189,991.4529914529918,991.4529914529915,991.4529914529915
190,991.4529914529918,991.4529914529915,991.4529914529915
191,991.4529914529918,991.4529914529915,991.4529914529915
192,991.4529914529918,991.4529914529915,991.4529914529915
193,991.4529914529918,991.4529914529915,991.4529914529915
194,991.4529914529918,991.4529914529915,991.4529914529915
195,991.4529914529918,991.4529914529915,991.4529914529915
196,991.4529914529918,991.4529914529915,991.4529914529915
197,991.4529914529918,991.4529914529915,991.4529914529915
198,991.4529914529918,991.4529914529915,991.4529914529915
199,991.4529914529918,991.4529914529915,991.4529914529915
200,991.4529914529918,991.4529914529915,991.4529914529915
201,991.4529914529918,991.4529914529915,991.4529914529915
202,991.4529914529918,991.4529914529915,991.4529914529915
203,991.4529914529918,991.4529914529915,991.4529914529915
204,991.4529914529918,991.4529914529915,991.4529914529915
205,991.4529914529918,991.4529914529915,991.4529914529915
206,991.4529914529918,991.4529914529915,991.4529914529915
207,991.4529914529918,991.4529914529915,991.4529914529915
208,991.4529914529918,991.4529914529915,991.4529914529915
209,991.4529914529918,991.4529914529915,991.4529914529915
210,991.4529914529918,991.4529914529915,991.4529914529915
211,991.4529914529918,991.4529914529915,991.4529914529915
212,991.4529914529918,991.4529914529915,991.4529914529915
213,991.4529914529918,991.4529914529915,991.4529914529915
214,991.4529914529918,991.4529914529915,991.4529914529915
215,991.4529914529918,991.4529914529915,991.4529914529915
216,991.4529914529918,991.4529914529915,991.4529914529915
217,991.4529914529918,991.4529914529915,991.4529914529915
218,991.4529914529918,991.4529914529915,991.4529914529915
219,991.4529914529918,991.4529914529915,991.4529914529915
220,991.4529914529918,991.4529914529915,991.4529914529915
221,991.4529914529918,991.4529914529915,991.4529914529915
222,991.4529914529918,991.4529914529915,991.4529914529915
223,991.4529914529918,991.4529914529915,991.4529914529915
224,991.4529914529918,991.4529914529915,991.4529914529915
225,991.4529914529918,991.4529914529915,991.4529914529915
226,991.4529914529918,991.4529914529915,991.4529914529915
227,991.4529914529918,991.4529914529915,991.4529914529915
228,991.4529914529918,991.4529914529915,991.4529914529915
229,991.4529914529918,991.4529914529915,991.4529914529915
230,991.4529914529918,991.4529914529915,991.4529914529915
231,991.4529914529918,991.4529914529915,991.4529914529915
232,991.4529914529918,991.4529914529915,991.4529914529915
233,991.4529914529918,991.4529914529915,991.4529914529915
234,991.4529914529918,991.4529914529915,991.4529914529915
235,991.4529914529918,991.4529914529915,991.4529914529915
236,991.4529914529918,991.4529914529915,991.4529914529915
237,991.4529914529918,991.4529914529915,991.4529914529915
238,991.4529914529918,991.4529914529915,991.4529914529915
239,991.4529914529918,991.4529914529915,991.4529914529915
240,991.4529914529918,991.4529914529915,991.4529914529915
241,991.4529914529918,991.4529914529915,991.4529914529915
242,991.4529914529918,991.4529914529915,991.4529914529915
243,991.4529914529918,991.4529914529915,991.4529914529915
244,991.4529914529918,991.4529914529915,991.4529914529915
245,991.4529914529918,991.4529914529915,991.4529914529915
246,991.4529914529918,991.4529914529915,991.4529914529915
247,991.4529914529918,991.4529914529915,991.4529914529915
248,991.4529914529918,991.4529914529915,991.4529914529915
249,991.4529914529918,991.4529914529915,991.4529914529915
250,991.4529914529918,991.4529914529915,991.4529914529915
251,991.4529914529918,991.4529914529915,991.4529914529915
252,991.4529914529918,991.4529914529915,991.4529914529915
253,991.4529914529918,991.4529914529915,991.4529914529915
254,991.4529914529918,991.4529914529915,991.4529914529915
255,991.4529914529918,991.4529914529915,991.4529914529915
256,991.4529914529918,991.4529914529915,991.4529914529915
257,991.4529914529918,991.4529914529915,991.4529914529915
258,991.4529914529918,991.4529914529915,991.4529914529915
259,991.4529914529918,991.4529914529915,991.4529914529915
260,991.4529914529918,991.4529914529915,991.4529914529915
261,991.4529914529918,991.4529914529915,991.4529914529915
262,991.4529914529918,991.4529914529915,991.4529914529915
263,991.4529914529918,991.4529914529915,991.4529914529915
264,991.4529914529918,991.4529914529915,991.4529914529915
265,991.4529914529918,991.4529914529915,991.4529914529915
266,991.4529914529918,991.4529914529915,991.4529914529915
267,991.4529914529918,991.4529914529915,991.4529914529915
268,991.4529914529918,991.4529914529915,991.4529914529915
269,991.4529914529918,991.4529914529915,991.4529914529915
270,991.4529914529918,991.4529914529915,991.4529914529915
271,991.4529914529918,991.4529914529915,991.4529914529915
272,991.4529914529918,991.4529914529915,991.4529914529915
273,991.4529914529918,991.4529914529915,991.4529914529915
274,991.4529914529918,991.4529914529915,991.4529914529915
275,991.4529914529918,991.4529914529915,991.4529914529915
276,991.4529914529918,991.4529914529915,991.4529914529915
277,991.4529914529918,991.4529914529915,991.4529914529915
278,991.4529914529918,991.4529914529915,991.4529914529915
279,991.4529914529918,991.4529914529915,991.4529914529915
280,991.4529914529918,991.4529914529915,991.4529914529915
281,991.4529914529918,991.4529914529915,991.4529914529915
282,991.4529914529918,991.4529914529915,991.4529914529915
283,991.4529914529918,991.4529914529915,991.4529914529915
284,991.4529914529918,991.4529914529915,991.4529914529915
285,991.4529914529918,991.4529914529915,991.4529914529915
286,991.4529914529918,991.4529914529915,991.4529914529915
287,991.4529914529918,991.4529914529915,991.4529914529915
288,991.4529914529918,991.4529914529915,991.4529914529915
289,991.4529914529918,991.4529914529915,991.4529914529915
290,991.4529914529918,991.4529914529915,991.4529914529915
291,991.4529914529918,991.4529914529915,991.4529914529915
292,991.4529914529918,991.4529914529915,991.4529914529915
293,991.4529914529918,991.4529914529915,991.4529914529915
294,991.4529914529918,991.4529914529915,991.4529914529915
295,991.4529914529918,991.4529914529915,991.4529914529915
296,991.4529914529918,991.4529914529915,991.4529914529915
297,991.4529914529918,991.4529914529915,991.4529914529915
298,991.4529914529918,991.4529914529915,991.4529914529915
299,991.4529914529918,991.4529914529915,991.4529914529915
300,991.4529914529918,991.4529914529915,991.4529914529915
301,991.4529914529918,991.4529914529915,991.4529914529915
302,991.4529914529918,991.4529914529915,991.4529914529915
303,991.4529914529918,991.4529914529915,991.4529914529915
304,991.4529914529918,991.4529914529915,991.4529914529915
305,991.4529914529918,991.4529914529915,991.4529914529915
306,991.4529914529918,991.4529914529915,991.4529914529915
307,991.4529914529918,991.4529914529915,991.4529914529915
308,991.4529914529918,991.4529914529915,991.4529914529915
309,991.4529914529918,991.4529914529915,991.4529914529915
310,991.4529914529918,991.4529914529915,991.4529914529915
311,991.4529914529918,991.4529914529915,991.4529914529915
312,991.4529914529918,991.4529914529915,991.4529914529915
313,991.4529914529918,991.4529914529915,991.4529914529915
314,991.4529914529918,991.4529914529915,991.4529914529915
315,991.4529914529918,991.4529914529915,991.4529914529915
316,991.4529914529918,991.4529914529915,991.4529914529915
317,991.4529914529918,991.4529914529915,991.4529914529915
318,991.4529914529918,991.4529914529915,991.4529914529915
319,991.4529914529918,991.4529914529915,991.4529914529915
320,991.4529914529918,991.4529914529915,991.4529914529915
321,991.4529914529918,991.4529914529915,991.4529914529915
322,991.4529914529918,991.4529914529915,991.4529914529915
323,991.4529914529918,991.4529914529915,991.4529914529915
324,991.4529914529918,991.4529914529915,991.4529914529915
325,991.4529914529918,991.4529914529915,991.4529914529915
326,991.4529914529918,991.4529914529915,991.4529914529915
327,991.4529914529918,991.4529914529915,991.4529914529915
328,991.4529914529918,991.4529914529915,991.4529914529915
329,991.4529914529918,991.4529914529915,991.4529914529915
330,991.4529914529918,991.4529914529915,991.4529914529915
331,991.4529914529918,991.4529914529915,991.4529914529915
332,991.4529914529918,991.4529914529915,991.4529914529915
333,991.4529914529918,991.4529914529915,991.4529914529915
334,991.4529914529918,991.4529914529915,991.4529914529915
335,991.4529914529918,991.4529914529915,991.4529914529915
336,991.4529914529918,991.4529914529915,991.4529914529915
337,991.4529914529918,991.4529914529915,991.4529914529915
338,991.4529914529918,991.4529914529915,991.4529914529915
339,991.4529914529918,991.4529914529915,991.4529914529915
340,991.4529914529918,991.4529914529915,991.4529914529915
341,991.4529914529918,991.4529914529915,991.4529914529915
342,991.4529914529918,991.4529914529915,991.4529914529915
343,991.4529914529918,991.4529914529915,991.4529914529915
344,991.4529914529918,991.4529914529915,991.4529914529915
345,991.4529914529918,991.4529914529915,991.4529914529915
346,991.4529914529918,991.4529914529915,991.4529914529915
347,991.4529914529918,991.4529914529915,991.4529914529915
348,991.4529914529918,991.4529914529915,991.4529914529915
349,991.4529914529918,991.4529914529915,991.4529914529915
350,991.4529914529918,991.4529914529915,991.4529914529915
351,991.4529914529918,991.4529914529915,991.4529914529915
352,991.4529914529918,991.4529914529915,991.4529914529915
353,991.4529914529918,991.4529914529915,991.4529914529915
354,991.4529914529918,991.4529914529915,991.4529914529915
355,991.4529914529918,991.4529914529915,991.4529914529915
356,991.4529914529918,991.4529914529915,991.4529914529915
357,991.4529914529918,991.4529914529915,991.4529914529915
358,991.4529914529918,991.4529914529915,991.4529914529915
359,991.4529914529918,991.4529914529915,991.4529914529915
360,991.4529914529918,991.4529914529915,991.4529914529915
361,991.4529914529918,991.4529914529915,991.4529914529915
362,991.4529914529918,991.4529914529915,991.4529914529915
363,991.4529914529918,991.4529914529915,991.4529914529915
364,991.4529914529918,991.4529914529915,991.4529914529915
365,991.4529914529918,991.4529914529915,991.4529914529915
366,991.4529914529918,991.4529914529915,991.4529914529915
367,991.4529914529918,991.4529914529915,991.4529914529915
368,991.4529914529918,991.4529914529915,991.4529914529915
369,991.4529914529918,991.4529914529915,991.4529914529915
370,991.4529914529918,991.4529914529915,991.4529914529915
371,991.4529914529918,991.4529914529915,991.4529914529915
372,991.4529914529918,991.4529914529915,991.4529914529915
373,991.4529914529918,991.4529914529915,991.4529914529915
374,991.4529914529918,991.4529914529915,991.4529914529915
375,991.4529914529918,991.4529914529915,991.4529914529915
376,991.4529914529918,991.4529914529915,991.4529914529915
377,991.4529914529918,991.4529914529915,991.4529914529915
378,991.4529914529918,991.4529914529915,991.4529914529915
379,991.4529914529918,991.4529914529915,991.4529914529915
380,991.4529914529918,991.4529914529915,991.4529914529915
381,991.4529914529918,991.4529914529915,991.4529914529915
382,991.4529914529918,991.4529914529915,991.4529914529915
383,991.4529914529918,991.4529914529915,991.4529914529915
384,991.4529914529918,991.4529914529915,991.4529914529915
385,991.4529914529918,991.4529914529915,991.4529914529915
386,991.4529914529918,991.4529914529915,991.4529914529915
387,991.4529914529918,991.4529914529915,991.4529914529915
388,991.4529914529918,991.4529914529915,991.4529914529915
389,991.4529914529918,991.4529914529915,991.4529914529915
390,991.4529914529918,991.4529914529915,991.4529914529915
391,991.4529914529918,991.4529914529915,991.4529914529915
392,991.4529914529918,991.4529914529915,991.4529914529915
393,991.4529914529918,991.4529914529915,991.4529914529915
394,991.4529914529918,991.4529914529915,991.4529914529915
395,991.4529914529918,991.4529914529915,991.4529914529915
396,991.4529914529918,991.4529914529915,991.4529914529915
397,991.4529914529918,991.4529914529915,991.4529914529915
398,991.4529914529918,991.4529914529915,991.4529914529915
399,991.4529914529918,991.4529914529915,991.4529914529915
400,991.4529914529918,991.4529914529915,991.4529914529915
401,991.4529914529918,991.4529914529915,991.4529914529915
402,991.4529914529918,991.4529914529915,991.4529914529915
403,991.4529914529918,991.4529914529915,991.4529914529915
404,991.4529914529918,991.4529914529915,991.4529914529915
405,991.4529914529918,991.4529914529915,991.4529914529915
406,991.4529914529918,991.4529914529915,991.4529914529915
407,991.4529914529918,991.4529914529915,991.4529914529915
408,991.4529914529918,991.4529914529915,991.4529914529915
409,991.4529914529918,991.4529914529915,991.4529914529915
410,991.4529914529918,991.4529914529915,991.4529914529915
411,991.4529914529918,991.4529914529915,991.4529914529915
412,991.4529914529918,991.4529914529915,991.4529914529915
413,991.4529914529918,991.4529914529915,991.4529914529915
414,991.4529914529918,991.4529914529915,991.4529914529915
415,991.4529914529918,991.4529914529915,991.4529914529915
416,991.4529914529918,991.4529914529915,991.4529914529915
417,991.4529914529918,991.4529914529915,991.4529914529915
418,991.4529914529918,991.4529914529915,991.4529914529915
419,991.4529914529918,991.4529914529915,991.4529914529915
420,991.4529914529918,991.4529914529915,991.4529914529915
421,991.4529914529918,991.4529914529915,991.4529914529915
422,991.4529914529918,991.4529914529915,991.4529914529915
423,991.4529914529918,991.4529914529915,991.4529914529915
424,991.4529914529918,991.4529914529915,991.4529914529915
425,991.4529914529918,991.4529914529915,991.4529914529915
426,991.4529914529918,991.4529914529915,991.4529914529915
427,991.4529914529918,991.4529914529915,991.4529914529915
428,991.4529914529918,991.4529914529915,991.4529914529915
429,991.4529914529918,991.4529914529915,991.4529914529915
430,991.4529914529918,991.4529914529915,991.4529914529915
431,991.4529914529918,991.4529914529915,991.4529914529915
432,991.4529914529918,991.4529914529915,991.4529914529915
433,991.4529914529918,991.4529914529915,991.4529914529915
434,991.4529914529918,991.4529914529915,991.4529914529915
435,991.4529914529918,991.4529914529915,991.4529914529915
436,991.4529914529918,991.4529914529915,991.4529914529915
437,991.4529914529918,991.4529914529915,991.4529914529915
438,991.4529914529918,991.4529914529915,991.4529914529915
439,991.4529914529918,991.4529914529915,991.4529914529915
440,991.4529914529918,991.4529914529915,991.4529914529915
441,991.4529914529918,991.4529914529915,991.4529914529915
442,991.4529914529918,991.4529914529915,991.4529914529915
443,991.4529914529918,991.4529914529915,991.4529914529915
444,991.4529914529918,991.4529914529915,991.4529914529915
445,991.4529914529918,991.4529914529915,991.4529914529915
446,991.4529914529918,991.4529914529915,991.4529914529915
447,991.4529914529918,991.4529914529915,991.4529914529915
448,991.4529914529918,991.4529914529915,991.4529914529915
449,991.4529914529918,991.4529914529915,991.4529914529915
450,991.4529914529918,991.4529914529915,991.4529914529915
451,991.4529914529918,991.4529914529915,991.4529914529915
452,991.4529914529918,991.4529914529915,991.4529914529915
453,991.4529914529918,991.4529914529915,991.4529914529915
454,991.4529914529918,991.4529914529915,991.4529914529915
455,991.4529914529918,991.4529914529915,991.4529914529915
456,991.4529914529918,991.4529914529915,991.4529914529915
457,991.4529914529918,991.4529914529915,991.4529914529915
458,991.4529914529918,991.4529914529915,991.4529914529915
459,991.4529914529918,991.4529914529915,991.4529914529915
460,991.4529914529918,991.4529914529915,991.4529914529915
461,991.4529914529918,991.4529914529915,991.4529914529915
462,991.4529914529918,991.4529914529915,991.4529914529915
463,991.4529914529918,991.4529914529915,991.4529914529915
464,991.4529914529918,991.4529914529915,991.4529914529915
465,991.4529914529918,991.4529914529915,991.4529914529915
466,991.4529914529918,991.4529914529915,991.4529914529915
467,991.4529914529918,991.4529914529915,991.4529914529915
468,991.4529914529918,991.4529914529915,991.4529914529915
469,991.4529914529918,991.4529914529915,991.4529914529915
470,991.4529914529918,991.4529914529915,991.4529914529915
471,991.4529914529918,991.4529914529915,991.4529914529915
472,991.4529914529918,991.4529914529915,991.4529914529915
473,991.4529914529918,991.4529914529915,991.4529914529915
474,991.4529914529918,991.4529914529915,991.4529914529915
475,991.4529914529918,991.4529914529915,991.4529914529915
476,991.4529914529918,991.4529914529915,991.4529914529915
477,991.4529914529918,991.4529914529915,991.4529914529915
478,991.4529914529918,991.4529914529915,991.4529914529915
479,991.4529914529918,991.4529914529915,991.4529914529915
480,991.4529914529918,991.4529914529915,991.4529914529915
481,991.4529914529918,991.4529914529915,991.4529914529915
482,991.4529914529918,991.4529914529915,991.4529914529915
483,991.4529914529918,991.4529914529915,991.4529914529915
484,991.4529914529918,991.4529914529915,991.4529914529915
485,991.4529914529918,991.4529914529915,991.4529914529915
486,991.4529914529918,991.4529914529915,991.4529914529915
487,991.4529914529918,991.4529914529915,991.4529914529915
488,991.4529914529918,991.4529914529915,991.4529914529915
489,991.4529914529918,991.4529914529915,991.4529914529915
490,991.4529914529918,991.4529914529915,991.4529914529915
491,991.4529914529918,991.4529914529915,991.4529914529915
492,991.4529914529918,991.4529914529915,991.4529914529915
493,991.4529914529918,991.4529914529915,991.4529914529915
494,991.4529914529918,991.4529914529915,991.4529914529915
495,991.4529914529918,991.4529914529915,991.4529914529915
496,991.4529914529918,991.4529914529915,991.4529914529915
497,991.4529914529918,991.4529914529915,991.4529914529915
498,991.4529914529918,991.4529914529915,991.4529914529915
499,991.4529914529918,991.4529914529915,991.4529914529915
500,991.4529914529918,991.4529914529915,991.4529914529915
501,991.4529914529918,991.4529914529915,991.4529914529915
502,991.4529914529918,991.4529914529915,991.4529914529915
503,991.4529914529918,991.4529914529915,991.4529914529915
504,991.4529914529918,991.4529914529915,991.4529914529915
505,991.4529914529918,991.4529914529915,991.4529914529915
506,991.4529914529918,991.4529914529915,991.4529914529915
507,991.4529914529918,991.4529914529915,991.4529914529915
508,991.4529914529918,991.4529914529915,991.4529914529915
509,991.4529914529918,991.4529914529915,991.4529914529915
510,991.4529914529918,991.4529914529915,991.4529914529915
511,991.4529914529918,991.4529914529915,991.4529914529915
512,991.4529914529918,991.4529914529915,991.4529914529915
513,991.4529914529918,991.4529914529915,991.4529914529915
514,991.4529914529918,991.4529914529915,991.4529914529915
515,991.4529914529918,991.4529914529915,991.4529914529915
516,991.4529914529918,991.4529914529915,991.4529914529915
517,991.4529914529918,991.4529914529915,991.4529914529915
518,991.4529914529918,991.4529914529915,991.4529914529915
519,991.4529914529918,991.4529914529915,991.4529914529915
520,991.4529914529918,991.4529914529915,991.4529914529915
521,991.4529914529918,991.4529914529915,991.4529914529915
522,991.4529914529918,991.4529914529915,991.4529914529915
523,991.4529914529918,991.4529914529915,991.4529914529915
524,991.4529914529918,991.4529914529915,991.4529914529915
525,991.4529914529918,991.4529914529915,991.4529914529915
526,991.4529914529918,991.4529914529915,991.4529914529915
527,991.4529914529918,991.4529914529915,991.4529914529915
528,991.4529914529918,991.4529914529915,991.4529914529915
529,991.4529914529918,991.4529914529915,991.4529914529915
530,991.4529914529918,991.4529914529915,991.4529914529915
531,991.4529914529918,991.4529914529915,991.4529914529915
532,991.4529914529918,991.4529914529915,991.4529914529915
533,991.4529914529918,991.4529914529915,991.4529914529915
534,991.4529914529918,991.4529914529915,991.4529914529915
535,991.4529914529918,991.4529914529915,991.4529914529915
536,991.4529914529918,991.4529914529915,991.4529914529915
