day,mean_per1000,ci2.5_per1000,ci97.5_per1000
110,6.328856328856331,2.7777777777777777,11.324786324786324
111,6.389906389906391,2.7777777777777777,11.538461538461538
112,6.491656491656491,2.7777777777777777,11.538461538461538
113,6.613756613756612,2.7777777777777777,11.538461538461538
114,6.735856735856736,2.7777777777777777,11.538461538461538
115,6.817256817256817,2.7777777777777777,11.752136752136753
116,7.04110704110704,2.7777777777777777,11.752136752136753
117,7.224257224257222,2.9914529914529915,11.752136752136753
118,7.346357346357347,2.9914529914529915,11.965811965811966
119,7.366707366707366,2.9914529914529915,12.179487179487179
120,7.529507529507528,2.9914529914529915,12.393162393162392
121,7.65160765160765,2.9914529914529915,12.393162393162392
122,7.773707773707774,2.9914529914529915,12.606837606837605
123,7.855107855107855,2.9914529914529915,12.606837606837605
124,8.07895807895808,2.9914529914529915,13.034188034188034
125,8.160358160358161,2.9914529914529915,13.034188034188034
126,8.262108262108262,2.9914529914529915,13.247863247863247
127,8.363858363858364,2.9914529914529915,13.247863247863247
128,8.547008547008549,2.9914529914529915,13.675213675213675
129,8.608058608058608,2.9914529914529915,13.675213675213675
130,8.811558811558811,3.2051282051282053,13.675213675213675
131,8.892958892958893,3.418803418803419,14.102564102564102
132,8.994708994708995,3.418803418803419,14.102564102564102
133,9.137159137159136,3.6324786324786325,14.316239316239315
134,9.340659340659341,3.6324786324786325,14.52991452991453
135,9.401709401709402,3.6324786324786325,14.957264957264957
136,9.564509564509564,3.6324786324786325,15.384615384615383
137,9.686609686609685,3.6324786324786325,15.384615384615383
138,9.788359788359788,3.6324786324786325,15.81196581196581
139,9.971509971509972,3.6324786324786325,15.81196581196581
140,10.093610093610092,4.0598290598290605,15.81196581196581
141,10.256410256410257,4.0598290598290605,15.81196581196581
142,10.378510378510379,4.273504273504273,15.81196581196581
143,10.561660561660563,4.273504273504273,16.239316239316242
144,10.663410663410664,4.273504273504273,16.66666666666667
145,10.927960927960928,4.487179487179487,17.094017094017097
146,11.050061050061052,4.914529914529915,17.094017094017097
147,11.294261294261295,4.914529914529915,17.521367521367523
148,11.51811151811152,5.128205128205128,17.521367521367523
149,11.701261701261704,5.128205128205128,17.521367521367523
150,11.823361823361823,5.341880341880342,17.521367521367523
151,12.047212047212048,5.769230769230769,17.94871794871795
152,12.18966218966219,5.769230769230769,17.94871794871795
153,12.433862433862435,5.769230769230769,18.37606837606838
154,12.67806267806268,5.982905982905983,18.37606837606838
155,12.861212861212865,5.982905982905983,19.230769230769234
156,12.983312983312985,5.982905982905983,19.230769230769234
157,13.125763125763129,6.196581196581196,19.230769230769234
158,13.247863247863247,6.196581196581196,19.230769230769234
159,13.49206349206349,6.6239316239316235,19.230769230769234
160,13.593813593813593,6.6239316239316235,19.230769230769234
161,13.756613756613753,6.837606837606837,19.444444444444446
162,13.960113960113958,6.837606837606837,20.2991452991453
163,14.224664224664222,7.051282051282051,20.512820512820515
164,14.428164428164425,7.051282051282051,20.94017094017094
165,14.529914529914528,7.051282051282051,20.94017094017094
166,14.713064713064712,7.264957264957265,20.94017094017094
167,14.835164835164832,7.264957264957265,21.367521367521366
168,15.059015059015058,7.478632478632479,22.00854700854701
169,15.2014652014652,7.478632478632479,22.00854700854701
170,15.425315425315427,7.692307692307693,22.00854700854701
171,15.56776556776557,7.905982905982906,22.00854700854701
172,15.689865689865691,7.905982905982906,22.00854700854701
173,15.852665852665853,8.119658119658121,22.22222222222222
174,16.035816035816033,8.119658119658121,22.435897435897438
175,16.21896621896622,8.333333333333334,22.435897435897438
176,16.402116402116402,8.333333333333334,22.435897435897438
177,16.625966625966626,8.547008547008547,22.863247863247864
178,16.829466829466828,8.760683760683762,23.076923076923077
179,16.95156695156695,8.760683760683762,23.717948717948715
180,17.155067155067155,8.974358974358974,23.931623931623932
181,17.317867317867318,8.974358974358974,24.786324786324784
182,17.41961741961742,8.974358974358974,24.786324786324784
183,17.541717541717542,9.188034188034187,24.786324786324784
184,17.602767602767603,9.188034188034187,25.0
185,17.846967846967843,9.401709401709402,25.213675213675213
186,17.98941798941799,9.401709401709402,25.213675213675213
187,18.111518111518112,9.615384615384617,25.213675213675213
188,18.37606837606838,9.82905982905983,25.64102564102564
189,18.4981684981685,10.042735042735043,25.64102564102564
190,18.53886853886854,10.042735042735043,25.64102564102564
191,18.722018722018717,10.042735042735043,25.64102564102564
192,18.844118844118846,10.042735042735043,25.85470085470085
193,19.047619047619047,10.042735042735043,26.495726495726494
194,19.16971916971917,10.042735042735043,26.495726495726494
195,19.373219373219374,10.256410256410255,26.92307692307692
196,19.63776963776964,10.256410256410255,26.92307692307692
197,19.841269841269842,10.256410256410255,27.136752136752136
198,20.02442002442002,10.256410256410255,27.564102564102562
199,20.187220187220184,10.47008547008547,28.418803418803417
200,20.350020350020344,10.897435897435898,29.059829059829056
201,20.533170533170534,11.11111111111111,29.059829059829056
202,20.695970695970693,11.324786324786324,29.059829059829056
203,20.77737077737078,11.324786324786324,29.273504273504273
204,20.818070818070815,11.324786324786324,29.48717948717949
205,21.04192104192104,11.324786324786324,29.7008547008547
206,21.18437118437118,11.324786324786324,29.7008547008547
207,21.367521367521366,11.324786324786324,29.914529914529915
208,21.50997150997151,11.324786324786324,30.34188034188034
209,21.672771672771677,11.538461538461538,30.34188034188034
210,21.794871794871796,11.965811965811966,30.34188034188034
211,21.93732193732194,11.965811965811966,30.555555555555557
212,22.05942205942206,11.965811965811966,30.555555555555557
213,22.181522181522183,11.965811965811966,30.555555555555557
214,22.283272283272286,12.179487179487179,30.982905982905983
215,22.344322344322347,12.179487179487179,31.196581196581196
216,22.50712250712251,12.393162393162392,31.41025641025641
217,22.62922262922263,12.606837606837605,31.62393162393162
218,22.832722832722837,12.606837606837605,31.62393162393162
219,22.954822954822955,12.606837606837605,31.62393162393162
220,23.07692307692308,12.606837606837605,31.62393162393162
221,23.199023199023202,12.606837606837605,31.837606837606835
222,23.361823361823365,12.606837606837605,32.47863247863248
223,23.463573463573468,12.82051282051282,32.69230769230769
224,23.707773707773708,12.82051282051282,32.90598290598291
225,23.931623931623932,13.034188034188034,33.547008547008545
226,24.074074074074073,13.247863247863247,33.97435897435898
227,24.277574277574278,13.675213675213675,34.188034188034194
228,24.42002442002442,13.88888888888889,34.61538461538462
229,24.54212454212454,14.102564102564102,34.61538461538462
230,24.765974765974768,14.102564102564102,34.61538461538462
231,24.90842490842491,14.316239316239315,35.042735042735046
232,25.111925111925107,14.529914529914528,35.25641025641026
233,25.33577533577533,14.957264957264957,35.25641025641026
234,25.43752543752543,14.957264957264957,35.25641025641026
235,25.600325600325597,14.957264957264957,35.47008547008547
236,25.76312576312576,14.957264957264957,35.47008547008547
237,25.88522588522589,14.957264957264957,35.8974358974359
238,26.109076109076103,14.957264957264957,36.111111111111114
239,26.25152625152625,15.17094017094017,36.111111111111114
240,26.332926332926334,15.17094017094017,36.32478632478633
241,26.57712657712658,15.384615384615385,36.75213675213676
242,26.760276760276763,15.384615384615385,36.75213675213676
243,26.88237688237689,15.384615384615385,36.75213675213676
244,27.126577126577132,15.811965811965813,36.75213675213676
245,27.24867724867725,15.811965811965813,37.17948717948718
246,27.47252747252747,16.025641025641026,37.60683760683761
247,27.614977614977608,16.025641025641026,37.82051282051282
248,27.716727716727714,16.025641025641026,38.034188034188034
249,27.859177859177862,16.025641025641026,38.24786324786325
250,28.103378103378105,16.23931623931624,38.67521367521368
251,28.42897842897843,16.88034188034188,38.88888888888889
252,28.510378510378512,16.88034188034188,39.1025641025641
253,28.713878713878714,17.094017094017094,39.529914529914535
254,28.8970288970289,17.094017094017094,39.529914529914535
255,29.100529100529098,17.094017094017094,39.95726495726496
256,29.405779405779402,17.73504273504274,40.17094017094018
257,29.466829466829463,17.73504273504274,40.17094017094018
258,29.629629629629633,17.94871794871795,40.17094017094018
259,29.87382987382987,17.94871794871795,40.81196581196582
260,30.158730158730155,17.94871794871795,41.02564102564103
261,30.24013024013024,17.94871794871795,41.02564102564103
262,30.423280423280424,18.162393162393165,41.02564102564103
263,30.626780626780622,18.58974358974359,41.02564102564103
264,30.72853072853072,18.58974358974359,41.02564102564103
265,30.993080993080987,18.58974358974359,41.452991452991455
266,31.216931216931222,18.58974358974359,41.452991452991455
267,31.46113146113147,19.017094017094017,41.88034188034188
268,31.705331705331712,19.230769230769234,42.30769230769231
269,31.949531949531952,19.444444444444443,42.73504273504273
270,32.15303215303215,19.444444444444443,42.94871794871794
271,32.3158323158323,19.87179487179487,42.94871794871794
272,32.6007326007326,20.2991452991453,43.376068376068375
273,32.804232804232804,20.2991452991453,44.230769230769226
274,33.007733007733,20.2991452991453,44.65811965811966
275,33.190883190883184,20.51282051282051,44.87179487179487
276,33.47578347578347,20.726495726495727,45.08547008547008
277,33.679283679283685,20.94017094017094,45.72649572649573
278,33.923483923483936,20.94017094017094,45.94017094017094
279,34.147334147334156,20.94017094017094,46.36752136752136
280,34.31013431013431,20.94017094017094,46.36752136752136
281,34.513634513634514,20.94017094017094,46.36752136752136
282,34.737484737484735,20.94017094017094,46.794871794871796
283,35.04273504273504,21.153846153846153,47.22222222222222
284,35.144485144485145,21.153846153846153,47.43589743589743
285,35.307285307285305,21.153846153846153,47.863247863247864
286,35.571835571835585,21.153846153846153,48.29059829059829
287,35.71428571428572,21.36752136752137,48.5042735042735
288,35.93813593813594,21.36752136752137,48.5042735042735
289,36.06023606023606,21.36752136752137,48.93162393162393
290,36.26373626373626,21.36752136752137,48.93162393162393
291,36.50793650793651,21.581196581196583,49.14529914529914
292,36.630036630036635,21.581196581196583,49.35897435897436
293,36.83353683353683,21.581196581196583,49.57264957264957
294,37.118437118437114,21.581196581196583,50.21367521367522
295,37.38298738298739,21.794871794871796,50.21367521367522
296,37.68823768823769,22.00854700854701,50.641025641025635
297,37.9120879120879,22.22222222222222,50.85470085470085
298,38.05453805453804,22.22222222222222,51.06837606837607
299,38.319088319088316,22.435897435897438,51.282051282051285
300,38.62433862433862,22.863247863247864,51.495726495726494
301,38.84818884818884,23.07692307692308,51.92307692307692
302,39.051689051689046,23.07692307692308,52.56410256410256
303,39.17378917378917,23.07692307692308,52.56410256410256
304,39.37728937728937,23.07692307692308,52.56410256410256
305,39.621489621489616,23.07692307692308,52.56410256410256
306,39.76393976393977,23.07692307692308,52.99145299145299
307,40.02849002849002,23.07692307692308,53.41880341880342
308,40.25234025234025,23.504273504273506,53.41880341880342
309,40.39479039479039,23.504273504273506,53.41880341880342
310,40.638990638990634,23.71794871794872,53.63247863247863
311,40.883190883190885,23.71794871794872,54.48717948717949
312,41.229141229141234,23.71794871794872,55.128205128205124
313,41.55474155474156,23.931623931623932,55.55555555555556
314,41.73789173789174,23.931623931623932,55.76923076923077
315,42.04314204314205,24.14529914529915,56.41025641025641
316,42.24664224664226,24.14529914529915,56.83760683760684
317,42.694342694342694,24.572649572649574,57.26495726495726
318,42.93854293854294,24.786324786324784,57.47863247863248
319,43.24379324379324,25.0,58.11965811965811
320,43.36589336589337,25.213675213675213,58.33333333333333
321,43.65079365079365,25.64102564102564,58.76068376068376
322,43.91534391534391,25.85470085470085,59.18803418803419
323,44.22059422059421,26.28205128205128,59.18803418803419
324,44.44444444444444,26.28205128205128,60.042735042735046
325,44.74969474969475,26.70940170940171,60.8974358974359
326,44.83109483109482,27.136752136752136,61.111111111111114
327,45.054945054945044,27.35042735042735,61.53846153846153
328,45.44159544159544,27.564102564102562,61.75213675213675
329,45.706145706145705,27.77777777777778,62.17948717948718
330,45.88929588929589,27.991452991452988,62.6068376068376
331,46.092796092796085,28.205128205128204,62.6068376068376
332,46.2962962962963,28.205128205128204,63.034188034188034
333,46.682946682946685,28.418803418803417,63.46153846153847
334,46.92714692714693,28.63247863247863,63.67521367521368
335,47.15099715099714,28.63247863247863,64.52991452991452
336,47.29344729344729,28.846153846153847,64.74358974358974
337,47.4969474969475,29.059829059829063,64.95726495726495
338,47.883597883597865,29.059829059829063,65.38461538461539
339,48.14814814814814,29.273504273504273,65.59829059829059
340,48.35164835164836,29.48717948717949,66.02564102564102
341,48.616198616198616,29.914529914529915,66.23931623931624
342,48.778998778998776,29.914529914529915,66.45299145299145
343,49.002849002849,30.12820512820513,66.66666666666666
344,49.22669922669922,30.12820512820513,66.66666666666666
345,49.389499389499385,30.341880341880344,66.88034188034189
346,49.59299959299958,30.341880341880344,67.09401709401709
347,49.79649979649979,30.341880341880344,67.73504273504274
348,50.06105006105006,30.341880341880344,67.94871794871796
349,50.2035002035002,30.341880341880344,68.16239316239316
350,50.44770044770044,30.555555555555557,68.37606837606839
351,50.81400081400081,30.555555555555557,68.8034188034188
352,51.13960113960114,30.769230769230774,69.23076923076923
353,51.42450142450143,30.769230769230774,69.65811965811966
354,51.70940170940172,31.1965811965812,69.87179487179488
355,51.95360195360197,31.1965811965812,70.08547008547009
356,52.03500203500204,31.41025641025641,70.2991452991453
357,52.27920227920227,31.623931623931625,70.2991452991453
358,52.543752543752554,31.83760683760684,70.51282051282051
359,52.80830280830281,31.83760683760684,71.15384615384616
360,52.97110297110296,32.26495726495727,71.58119658119658
361,53.05250305250305,32.26495726495727,71.58119658119658
362,53.317053317053315,32.47863247863248,72.22222222222223
363,53.581603581603574,32.47863247863248,72.64957264957265
364,53.92755392755393,32.69230769230769,72.86324786324786
365,54.11070411070413,32.9059829059829,73.2905982905983
366,54.43630443630443,32.9059829059829,73.5042735042735
367,54.66015466015466,32.9059829059829,73.71794871794873
368,54.8026048026048,32.9059829059829,73.93162393162393
369,54.96540496540496,32.9059829059829,73.93162393162393
370,55.06715506715506,32.9059829059829,73.93162393162393
371,55.45380545380546,33.333333333333336,74.57264957264957
372,55.86080586080586,34.18803418803419,74.78632478632478
373,56.1864061864062,34.401709401709404,74.78632478632478
374,56.43060643060643,34.61538461538462,75.2136752136752
375,56.817256817256826,34.82905982905983,75.64102564102564
376,57.10215710215712,35.25641025641026,76.06837606837607
377,57.46845746845746,35.8974358974359,76.28205128205128
378,57.87545787545787,36.324786324786324,77.13675213675214
379,58.11965811965812,36.324786324786324,77.35042735042737
380,58.404558404558394,36.324786324786324,77.56410256410257
381,58.62840862840862,36.53846153846154,77.56410256410257
382,58.93365893365893,36.53846153846154,77.991452991453
383,59.29995929995931,36.965811965811966,78.63247863247864
384,59.62555962555963,36.965811965811966,78.84615384615384
385,59.89010989010988,37.17948717948718,79.27350427350427
386,60.03256003256001,37.17948717948718,79.48717948717949
387,60.27676027676028,37.17948717948718,79.91452991452991
388,60.683760683760696,37.82051282051282,80.98290598290599
389,60.968660968660984,37.82051282051282,81.41025641025641
390,61.253561253561266,37.82051282051282,81.41025641025641
391,61.5791615791616,38.034188034188034,82.26495726495727
392,61.78266178266178,38.034188034188034,82.6923076923077
393,62.1896621896622,38.034188034188034,83.33333333333334
394,62.41351241351241,38.24786324786325,83.76068376068376
395,62.61701261701259,38.24786324786325,83.97435897435898
396,62.88156288156287,38.24786324786325,83.97435897435898
397,63.12576312576313,38.46153846153847,84.18803418803418
398,63.32926332926333,38.46153846153847,84.82905982905983
399,63.736263736263744,38.46153846153847,85.47008547008548
400,63.9194139194139,38.675213675213676,86.11111111111111
401,64.16361416361414,38.675213675213676,86.32478632478632
402,64.57061457061457,38.675213675213676,87.6068376068376
403,64.83516483516483,38.675213675213676,88.03418803418803
404,65.26251526251525,38.675213675213676,89.1025641025641
405,65.62881562881563,38.675213675213676,89.52991452991452
406,65.87301587301587,39.1025641025641,89.95726495726495
407,66.1782661782662,39.52991452991453,89.95726495726495
408,66.38176638176638,39.52991452991453,89.95726495726495
409,66.7073667073667,39.52991452991453,90.38461538461539
410,66.95156695156696,39.52991452991453,91.02564102564102
411,67.2975172975173,40.17094017094017,91.66666666666666
412,67.60276760276759,40.17094017094017,92.09401709401709
413,67.96906796906798,40.38461538461539,92.73504273504273
414,68.41676841676842,40.81196581196581,94.01709401709402
415,68.76271876271878,41.452991452991455,94.44444444444443
416,69.06796906796906,41.66666666666667,94.65811965811966
417,69.35286935286933,41.88034188034188,94.87179487179488
418,69.8005698005698,42.09401709401709,95.2991452991453
419,69.98371998372,42.30769230769231,95.51282051282051
420,70.39072039072038,42.52136752136752,96.15384615384615
421,70.73667073667073,42.52136752136752,96.58119658119658
422,71.08262108262106,42.52136752136752,97.008547008547
423,71.40822140822141,43.16239316239316,97.22222222222223
424,71.61172161172163,43.376068376068375,97.43589743589743
425,71.8152218152218,43.58974358974359,97.86324786324786
426,72.4053724053724,43.8034188034188,98.71794871794873
427,72.85307285307283,43.8034188034188,99.14529914529915
428,73.13797313797313,44.23076923076923,99.14529914529915
429,73.46357346357347,44.23076923076923,99.78632478632478
430,73.64672364672366,44.65811965811966,100.2136752136752
431,73.95197395197395,44.871794871794876,100.42735042735042
432,74.21652421652422,44.871794871794876,100.64102564102564
433,74.50142450142451,45.085470085470085,100.85470085470084
434,74.78632478632478,45.085470085470085,101.06837606837607
435,75.05087505087505,45.085470085470085,101.7094017094017
436,75.2950752950753,45.085470085470085,102.13675213675214
437,75.66137566137566,45.085470085470085,102.56410256410257
438,76.00732600732601,45.085470085470085,103.2051282051282
439,76.43467643467643,45.72649572649573,104.05982905982906
440,76.71957671957672,45.72649572649573,104.48717948717947
441,77.04517704517704,45.72649572649573,104.91452991452991
442,77.43182743182743,45.940170940170944,106.1965811965812
443,77.7981277981278,46.58119658119658,106.62393162393163
444,78.021978021978,46.58119658119658,107.05128205128204
445,78.36792836792837,46.58119658119658,108.11965811965811
446,78.6935286935287,47.22222222222223,108.54700854700855
447,78.95807895807896,47.43589743589744,109.4017094017094
448,79.40577940577941,47.64957264957265,109.82905982905983
449,79.64997964997967,47.863247863247864,110.04273504273505
450,79.85347985347985,47.863247863247864,110.04273504273505
451,80.03663003663006,47.863247863247864,110.25641025641025
452,80.50468050468051,48.29059829059829,110.68376068376068
453,80.78958078958078,48.717948717948715,110.8974358974359
454,81.05413105413106,48.93162393162393,111.11111111111111
455,81.37973137973138,49.35897435897436,111.75213675213675
456,81.82743182743184,49.35897435897436,112.17948717948718
457,82.13268213268213,49.35897435897436,112.6068376068376
458,82.41758241758241,49.35897435897436,113.24786324786325
459,82.90598290598288,49.78632478632478,114.1025641025641
460,83.25193325193325,49.78632478632478,114.74358974358974
461,83.49613349613348,49.78632478632478,114.95726495726495
462,83.92348392348393,49.78632478632478,115.5982905982906
463,84.24908424908425,49.78632478632478,116.02564102564102
464,84.53398453398452,50.21367521367521,116.66666666666667
465,84.77818477818478,50.42735042735042,117.09401709401709
466,85.22588522588524,51.06837606837607,117.52136752136752
467,85.55148555148556,51.06837606837607,117.73504273504273
468,86.08058608058607,51.06837606837607,119.01709401709402
469,86.50793650793649,51.282051282051285,120.08547008547009
470,86.7114367114367,51.495726495726494,120.2991452991453
471,86.93528693528694,51.495726495726494,120.72649572649573
472,87.26088726088726,51.495726495726494,121.36752136752136
473,87.54578754578756,51.92307692307692,121.58119658119658
474,87.83068783068784,52.136752136752136,121.58119658119658
475,88.15628815628816,52.350427350427346,121.7948717948718
476,88.46153846153845,52.350427350427346,122.008547008547
477,88.76678876678875,52.564102564102555,122.86324786324786
478,89.07203907203908,52.564102564102555,123.2905982905983
479,89.31623931623932,52.77777777777777,124.14529914529913
480,89.54008954008955,52.77777777777777,124.35897435897436
481,89.86568986568987,52.77777777777777,124.78632478632477
482,90.17094017094017,52.99145299145299,124.99999999999999
483,90.41514041514043,53.418803418803414,125.4273504273504
484,90.72039072039072,53.418803418803414,126.06837606837607
485,91.10704110704111,53.63247863247863,126.2820512820513
486,91.33089133089132,53.84615384615384,127.13675213675214
487,91.53439153439153,54.059829059829056,127.77777777777779
488,91.88034188034189,54.27350427350427,129.05982905982904
489,92.16524216524215,54.27350427350427,129.48717948717947
490,92.4908424908425,54.7008547008547,129.7008547008547
491,92.79609279609281,54.7008547008547,129.9145299145299
492,93.24379324379322,54.7008547008547,130.34188034188034
493,93.77289377289378,55.128205128205124,130.76923076923077
494,94.03744403744403,55.128205128205124,131.19658119658118
495,94.38339438339437,55.128205128205124,131.8376068376068
496,94.64794464794463,55.128205128205124,132.4786324786325
497,95.07529507529509,55.55555555555556,132.69230769230768
498,95.3805453805454,55.76923076923077,133.33333333333334
499,95.5840455840456,55.76923076923077,133.54700854700855
500,95.92999592999593,56.41025641025641,133.76068376068378
501,96.37769637769637,56.837606837606835,134.61538461538464
502,96.64224664224665,56.837606837606835,135.25641025641028
503,97.1102971102971,57.47863247863248,135.47008547008548
504,97.4155474155474,57.47863247863248,135.8974358974359
505,97.70044770044771,57.9059829059829,136.11111111111111
506,98.14814814814814,58.333333333333336,136.53846153846155
507,98.67724867724867,58.97435897435898,136.75213675213675
508,98.982498982499,59.188034188034194,136.96581196581195
509,99.16564916564916,59.188034188034194,137.17948717948718
510,99.47089947089947,59.188034188034194,137.3931623931624
511,99.6947496947497,59.4017094017094,138.03418803418805
512,99.93894993894995,59.4017094017094,138.46153846153845
513,100.16280016280018,59.4017094017094,138.67521367521368
514,100.5901505901506,59.4017094017094,138.88888888888886
515,100.93610093610096,59.82905982905983,139.1025641025641
516,101.2820512820513,60.68376068376068,139.52991452991452
517,101.60765160765162,60.68376068376068,140.3846153846154
518,101.77045177045177,60.68376068376068,140.5982905982906
519,102.03500203500202,60.68376068376068,140.5982905982906
520,102.42165242165241,60.68376068376068,141.02564102564102
521,102.74725274725274,60.8974358974359,141.45299145299145
522,103.15425315425318,61.11111111111111,142.30769230769232
523,103.56125356125358,61.53846153846155,142.73504273504273
524,103.86650386650386,61.75213675213676,142.73504273504273
525,104.25315425315428,61.965811965811966,143.37606837606836
526,104.57875457875458,62.3931623931624,143.80341880341882
527,104.88400488400488,62.3931623931624,144.87179487179486
528,105.20960520960519,62.82051282051282,145.2991452991453
529,105.51485551485551,63.034188034188034,145.5128205128205
530,105.86080586080585,63.24786324786325,145.72649572649573
531,106.20675620675617,63.24786324786325,145.94017094017093
532,106.45095645095643,63.46153846153846,145.94017094017093
533,106.89865689865688,63.675213675213676,146.36752136752136
534,107.2853072853073,63.675213675213676,146.5811965811966
535,107.71265771265772,63.675213675213676,147.008547008547
536,108.05860805860807,63.888888888888886,147.008547008547
537,108.26210826210828,64.1025641025641,147.008547008547
538,108.6691086691087,64.31623931623932,147.64957264957266
