day,mean_count,ci2.5_count,ci97.5_count
133,0.19047619047619047,0.0,1.0
134,0.2857142857142857,0.0,1.0
135,0.19047619047619047,0.0,1.0
136,0.23809523809523808,0.0,1.0
137,0.42857142857142855,0.0,1.5
138,0.23809523809523808,0.0,1.0
139,0.23809523809523808,0.0,1.5
140,0.14285714285714285,0.0,1.5
141,0.38095238095238093,0.0,2.0
142,0.2857142857142857,0.0,1.5
143,0.47619047619047616,0.0,2.0
144,0.42857142857142855,0.0,1.0
145,0.47619047619047616,0.0,2.0
146,0.14285714285714285,0.0,1.0
147,0.5238095238095238,0.0,2.0
148,0.42857142857142855,0.0,1.0
149,0.6666666666666666,0.0,2.5
150,0.38095238095238093,0.0,1.0
151,0.14285714285714285,0.0,1.0
152,0.42857142857142855,0.0,1.5
153,0.23809523809523808,0.0,1.0
154,0.3333333333333333,0.0,1.0
155,0.6190476190476191,0.0,2.0
156,0.3333333333333333,0.0,1.5
157,0.3333333333333333,0.0,2.0
158,0.38095238095238093,0.0,1.5
159,0.38095238095238093,0.0,2.0
160,0.3333333333333333,0.0,1.0
161,0.5714285714285714,0.0,2.0
162,0.38095238095238093,0.0,1.5
163,0.2857142857142857,0.0,1.5
164,0.2857142857142857,0.0,2.0
165,0.5238095238095238,0.0,3.0
166,0.42857142857142855,0.0,1.0
167,0.2857142857142857,0.0,1.0
168,0.42857142857142855,0.0,1.5
169,0.3333333333333333,0.0,1.0
170,0.42857142857142855,0.0,1.5
