day,mean_count,ci2.5_count,ci97.5_count
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.047619047619047616,0.0,0.5
8,0.047619047619047616,0.0,0.5
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.047619047619047616,0.0,0.5
17,0.09523809523809523,0.0,1.0
18,0.0,0.0,0.0
19,0.047619047619047616,0.0,0.5
20,0.0,0.0,0.0
21,0.14285714285714285,0.0,1.0
22,0.14285714285714285,0.0,1.0
23,0.14285714285714285,0.0,1.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.09523809523809523,0.0,1.0
27,0.19047619047619047,0.0,1.5
28,0.23809523809523808,0.0,1.0
29,0.047619047619047616,0.0,0.5
30,0.0,0.0,0.0
31,0.047619047619047616,0.0,0.5
32,0.14285714285714285,0.0,1.5
33,0.09523809523809523,0.0,1.0
34,0.14285714285714285,0.0,1.0
35,0.0,0.0,0.0
36,0.047619047619047616,0.0,0.5
37,0.047619047619047616,0.0,0.5
38,0.19047619047619047,0.0,1.0
39,0.09523809523809523,0.0,1.0
40,0.23809523809523808,0.0,1.0
41,0.047619047619047616,0.0,0.5
42,0.09523809523809523,0.0,1.0
43,0.09523809523809523,0.0,1.0
44,0.09523809523809523,0.0,1.0
45,0.0,0.0,0.0
46,0.14285714285714285,0.0,1.0
47,0.14285714285714285,0.0,1.0
48,0.0,0.0,0.0
49,0.14285714285714285,0.0,1.0
50,0.09523809523809523,0.0,1.0
51,0.19047619047619047,0.0,1.0
52,0.19047619047619047,0.0,2.0
53,0.14285714285714285,0.0,1.0
54,0.09523809523809523,0.0,1.0
55,0.14285714285714285,0.0,1.0
56,0.19047619047619047,0.0,1.0
57,0.14285714285714285,0.0,1.0
58,0.14285714285714285,0.0,1.0
59,0.14285714285714285,0.0,1.0
60,0.19047619047619047,0.0,1.5
61,0.19047619047619047,0.0,1.0
62,0.14285714285714285,0.0,1.0
63,0.3333333333333333,0.0,1.5
64,0.047619047619047616,0.0,0.5
65,0.14285714285714285,0.0,1.5
66,0.14285714285714285,0.0,1.0
67,0.3333333333333333,0.0,1.0
68,0.14285714285714285,0.0,1.5
69,0.3333333333333333,0.0,1.0
70,0.2857142857142857,0.0,1.5
71,0.09523809523809523,0.0,1.0
72,0.14285714285714285,0.0,1.5
73,0.047619047619047616,0.0,0.5
74,0.23809523809523808,0.0,1.0
75,0.14285714285714285,0.0,1.0
76,0.14285714285714285,0.0,1.0
77,0.14285714285714285,0.0,1.0
78,0.19047619047619047,0.0,1.0
79,0.23809523809523808,0.0,1.0
80,0.09523809523809523,0.0,1.0
81,0.23809523809523808,0.0,1.0
82,0.23809523809523808,0.0,1.0
83,0.09523809523809523,0.0,1.0
84,0.2857142857142857,0.0,1.5
85,0.19047619047619047,0.0,1.0
86,0.14285714285714285,0.0,1.0
87,0.09523809523809523,0.0,1.0
88,0.14285714285714285,0.0,1.0
89,0.14285714285714285,0.0,1.0
90,0.19047619047619047,0.0,1.0
91,0.23809523809523808,0.0,1.5
92,0.0,0.0,0.0
93,0.19047619047619047,0.0,1.0
94,0.38095238095238093,0.0,1.5
95,0.19047619047619047,0.0,1.5
96,0.09523809523809523,0.0,1.0
97,0.3333333333333333,0.0,1.5
98,0.23809523809523808,0.0,1.0
99,0.42857142857142855,0.0,1.0
100,0.23809523809523808,0.0,1.0
101,0.38095238095238093,0.0,1.5
102,0.14285714285714285,0.0,1.0
103,0.3333333333333333,0.0,1.5
104,0.42857142857142855,0.0,2.0
105,0.14285714285714285,0.0,1.0
106,0.19047619047619047,0.0,1.0
107,0.2857142857142857,0.0,1.0
108,0.14285714285714285,0.0,1.0
109,0.19047619047619047,0.0,1.0
110,0.14285714285714285,0.0,1.0
111,0.14285714285714285,0.0,1.0
112,0.23809523809523808,0.0,2.0
113,0.2857142857142857,0.0,1.0
114,0.2857142857142857,0.0,1.5
115,0.19047619047619047,0.0,1.0
116,0.5238095238095238,0.0,2.0
117,0.42857142857142855,0.0,2.5
118,0.2857142857142857,0.0,1.5
119,0.047619047619047616,0.0,0.5
120,0.38095238095238093,0.0,1.5
121,0.2857142857142857,0.0,1.5
122,0.2857142857142857,0.0,1.5
123,0.19047619047619047,0.0,1.0
124,0.5238095238095238,0.0,2.5
125,0.19047619047619047,0.0,1.5
126,0.23809523809523808,0.0,1.0
127,0.23809523809523808,0.0,1.5
128,0.42857142857142855,0.0,2.0
129,0.14285714285714285,0.0,1.0
130,0.47619047619047616,0.0,2.0
131,0.19047619047619047,0.0,1.5
132,0.23809523809523808,0.0,1.0
133,0.3333333333333333,0.0,1.5
134,0.47619047619047616,0.0,2.0
135,0.14285714285714285,0.0,1.0
