day,mean_count,ci2.5_count,ci97.5_count
162,2320.0,2320.0,2320.0
163,2320.0,2320.0,2320.0
164,2320.0,2320.0,2320.0
165,2320.0,2320.0,2320.0
166,2320.0,2320.0,2320.0
167,2320.0,2320.0,2320.0
168,2320.0,2320.0,2320.0
169,2320.0,2320.0,2320.0
170,2320.0,2320.0,2320.0
171,2320.0,2320.0,2320.0
172,2320.0,2320.0,2320.0
173,2320.0,2320.0,2320.0
174,2320.0,2320.0,2320.0
175,2320.0,2320.0,2320.0
176,2320.0,2320.0,2320.0
177,2320.0,2320.0,2320.0
178,2320.0,2320.0,2320.0
179,2320.0,2320.0,2320.0
180,2320.0,2320.0,2320.0
181,2320.0,2320.0,2320.0
182,2320.0,2320.0,2320.0
183,2320.0,2320.0,2320.0
184,2320.0,2320.0,2320.0
185,2320.0,2320.0,2320.0
186,2320.0,2320.0,2320.0
187,2320.0,2320.0,2320.0
188,2320.0,2320.0,2320.0
189,2320.0,2320.0,2320.0
190,2320.0,2320.0,2320.0
191,2320.0,2320.0,2320.0
192,2320.0,2320.0,2320.0
193,2320.0,2320.0,2320.0
194,2320.0,2320.0,2320.0
195,2320.0,2320.0,2320.0
196,2320.0,2320.0,2320.0
197,2320.0,2320.0,2320.0
198,2320.0,2320.0,2320.0
199,2320.0,2320.0,2320.0
200,2320.0,2320.0,2320.0
201,2320.0,2320.0,2320.0
202,2320.0,2320.0,2320.0
203,2320.0,2320.0,2320.0
204,2320.0,2320.0,2320.0
205,2320.0,2320.0,2320.0
206,2320.0,2320.0,2320.0
207,2320.0,2320.0,2320.0
208,2320.0,2320.0,2320.0
209,2320.0,2320.0,2320.0
210,2320.0,2320.0,2320.0
211,2320.0,2320.0,2320.0
212,2320.0,2320.0,2320.0
213,2320.0,2320.0,2320.0
214,2320.0,2320.0,2320.0
215,2320.0,2320.0,2320.0
216,2320.0,2320.0,2320.0
217,2320.0,2320.0,2320.0
218,2320.0,2320.0,2320.0
219,2320.0,2320.0,2320.0
220,2320.0,2320.0,2320.0
221,2320.0,2320.0,2320.0
222,2320.0,2320.0,2320.0
223,2320.0,2320.0,2320.0
224,2320.0,2320.0,2320.0
225,2320.0,2320.0,2320.0
226,2320.0,2320.0,2320.0
227,2320.0,2320.0,2320.0
228,2320.0,2320.0,2320.0
229,2320.0,2320.0,2320.0
230,2320.0,2320.0,2320.0
231,2320.0,2320.0,2320.0
232,2320.0,2320.0,2320.0
233,2320.0,2320.0,2320.0
234,2320.0,2320.0,2320.0
235,2320.0,2320.0,2320.0
236,2320.0,2320.0,2320.0
237,2320.0,2320.0,2320.0
238,2320.0,2320.0,2320.0
239,2320.0,2320.0,2320.0
240,2320.0,2320.0,2320.0
241,2320.0,2320.0,2320.0
242,2320.0,2320.0,2320.0
243,2320.0,2320.0,2320.0
244,2320.0,2320.0,2320.0
245,2320.0,2320.0,2320.0
246,2320.0,2320.0,2320.0
247,2320.0,2320.0,2320.0
248,2320.0,2320.0,2320.0
249,2320.0,2320.0,2320.0
250,2320.0,2320.0,2320.0
251,2320.0,2320.0,2320.0
252,2320.0,2320.0,2320.0
253,2320.0,2320.0,2320.0
254,2320.0,2320.0,2320.0
255,2320.0,2320.0,2320.0
256,2320.0,2320.0,2320.0
257,2320.0,2320.0,2320.0
258,2320.0,2320.0,2320.0
259,2320.0,2320.0,2320.0
260,2320.0,2320.0,2320.0
261,2320.0,2320.0,2320.0
262,2320.0,2320.0,2320.0
263,2320.0,2320.0,2320.0
264,2320.0,2320.0,2320.0
265,2320.0,2320.0,2320.0
266,2320.0,2320.0,2320.0
267,2320.0,2320.0,2320.0
268,2320.0,2320.0,2320.0
269,2320.0,2320.0,2320.0
270,2320.0,2320.0,2320.0
271,2320.0,2320.0,2320.0
272,2320.0,2320.0,2320.0
273,2320.0,2320.0,2320.0
274,2320.0,2320.0,2320.0
275,2320.0,2320.0,2320.0
276,2320.0,2320.0,2320.0
277,2320.0,2320.0,2320.0
278,2320.0,2320.0,2320.0
279,2320.0,2320.0,2320.0
280,2320.0,2320.0,2320.0
281,2320.0,2320.0,2320.0
282,2320.0,2320.0,2320.0
283,2320.0,2320.0,2320.0
284,2320.0,2320.0,2320.0
285,2320.0,2320.0,2320.0
286,2320.0,2320.0,2320.0
287,2320.0,2320.0,2320.0
288,2320.0,2320.0,2320.0
289,2320.0,2320.0,2320.0
290,2320.0,2320.0,2320.0
291,2320.0,2320.0,2320.0
292,2320.0,2320.0,2320.0
293,2320.0,2320.0,2320.0
294,2320.0,2320.0,2320.0
295,2320.0,2320.0,2320.0
296,2320.0,2320.0,2320.0
297,2320.0,2320.0,2320.0
298,2320.0,2320.0,2320.0
299,2320.0,2320.0,2320.0
300,2320.0,2320.0,2320.0
301,2320.0,2320.0,2320.0
302,2320.0,2320.0,2320.0
303,2320.0,2320.0,2320.0
304,2320.0,2320.0,2320.0
305,2320.0,2320.0,2320.0
306,2320.0,2320.0,2320.0
307,2320.0,2320.0,2320.0
308,2320.0,2320.0,2320.0
309,2320.0,2320.0,2320.0
310,2320.0,2320.0,2320.0
311,2320.0,2320.0,2320.0
312,2320.0,2320.0,2320.0
313,2320.0,2320.0,2320.0
314,2320.0,2320.0,2320.0
315,2320.0,2320.0,2320.0
316,2320.0,2320.0,2320.0
317,2320.0,2320.0,2320.0
318,2320.0,2320.0,2320.0
319,2320.0,2320.0,2320.0
320,2320.0,2320.0,2320.0
321,2320.0,2320.0,2320.0
322,2320.0,2320.0,2320.0
323,2320.0,2320.0,2320.0
324,2320.0,2320.0,2320.0
325,2320.0,2320.0,2320.0
326,2320.0,2320.0,2320.0
327,2320.0,2320.0,2320.0
328,2320.0,2320.0,2320.0
329,2320.0,2320.0,2320.0
330,2320.0,2320.0,2320.0
331,2320.0,2320.0,2320.0
332,2320.0,2320.0,2320.0
333,2320.0,2320.0,2320.0
334,2320.0,2320.0,2320.0
335,2320.0,2320.0,2320.0
336,2320.0,2320.0,2320.0
337,2320.0,2320.0,2320.0
338,2320.0,2320.0,2320.0
339,2320.0,2320.0,2320.0
340,2320.0,2320.0,2320.0
341,2320.0,2320.0,2320.0
342,2320.0,2320.0,2320.0
343,2320.0,2320.0,2320.0
344,2320.0,2320.0,2320.0
345,2320.0,2320.0,2320.0
346,2320.0,2320.0,2320.0
347,2320.0,2320.0,2320.0
348,2320.0,2320.0,2320.0
349,2320.0,2320.0,2320.0
350,2320.0,2320.0,2320.0
351,2320.0,2320.0,2320.0
352,2320.0,2320.0,2320.0
353,2320.0,2320.0,2320.0
354,2320.0,2320.0,2320.0
355,2320.0,2320.0,2320.0
356,2320.0,2320.0,2320.0
357,2320.0,2320.0,2320.0
358,2320.0,2320.0,2320.0
359,2320.0,2320.0,2320.0
360,2320.0,2320.0,2320.0
361,2320.0,2320.0,2320.0
362,2320.0,2320.0,2320.0
363,2320.0,2320.0,2320.0
364,2320.0,2320.0,2320.0
365,2320.0,2320.0,2320.0
366,2320.0,2320.0,2320.0
367,2320.0,2320.0,2320.0
368,2320.0,2320.0,2320.0
369,2320.0,2320.0,2320.0
370,2320.0,2320.0,2320.0
371,2320.0,2320.0,2320.0
372,2320.0,2320.0,2320.0
373,2320.0,2320.0,2320.0
374,2320.0,2320.0,2320.0
375,2320.0,2320.0,2320.0
376,2320.0,2320.0,2320.0
377,2320.0,2320.0,2320.0
378,2320.0,2320.0,2320.0
379,2320.0,2320.0,2320.0
380,2320.0,2320.0,2320.0
381,2320.0,2320.0,2320.0
382,2320.0,2320.0,2320.0
383,2320.0,2320.0,2320.0
384,2320.0,2320.0,2320.0
385,2320.0,2320.0,2320.0
386,2320.0,2320.0,2320.0
387,2320.0,2320.0,2320.0
388,2320.0,2320.0,2320.0
389,2320.0,2320.0,2320.0
390,2320.0,2320.0,2320.0
391,2320.0,2320.0,2320.0
392,2320.0,2320.0,2320.0
393,2320.0,2320.0,2320.0
394,2320.0,2320.0,2320.0
395,2320.0,2320.0,2320.0
396,2320.0,2320.0,2320.0
397,2320.0,2320.0,2320.0
398,2320.0,2320.0,2320.0
399,2320.0,2320.0,2320.0
400,2320.0,2320.0,2320.0
401,2320.0,2320.0,2320.0
402,2320.0,2320.0,2320.0
403,2320.0,2320.0,2320.0
404,2320.0,2320.0,2320.0
405,2320.0,2320.0,2320.0
406,2320.0,2320.0,2320.0
407,2320.0,2320.0,2320.0
408,2320.0,2320.0,2320.0
409,2320.0,2320.0,2320.0
410,2320.0,2320.0,2320.0
411,2320.0,2320.0,2320.0
412,2320.0,2320.0,2320.0
413,2320.0,2320.0,2320.0
414,2320.0,2320.0,2320.0
415,2320.0,2320.0,2320.0
416,2320.0,2320.0,2320.0
417,2320.0,2320.0,2320.0
418,2320.0,2320.0,2320.0
419,2320.0,2320.0,2320.0
420,2320.0,2320.0,2320.0
421,2320.0,2320.0,2320.0
422,2320.0,2320.0,2320.0
423,2320.0,2320.0,2320.0
424,2320.0,2320.0,2320.0
425,2320.0,2320.0,2320.0
426,2320.0,2320.0,2320.0
427,2320.0,2320.0,2320.0
428,2320.0,2320.0,2320.0
429,2320.0,2320.0,2320.0
430,2320.0,2320.0,2320.0
431,2320.0,2320.0,2320.0
432,2320.0,2320.0,2320.0
433,2320.0,2320.0,2320.0
434,2320.0,2320.0,2320.0
435,2320.0,2320.0,2320.0
436,2320.0,2320.0,2320.0
437,2320.0,2320.0,2320.0
438,2320.0,2320.0,2320.0
439,2320.0,2320.0,2320.0
440,2320.0,2320.0,2320.0
441,2320.0,2320.0,2320.0
442,2320.0,2320.0,2320.0
443,2320.0,2320.0,2320.0
444,2320.0,2320.0,2320.0
445,2320.0,2320.0,2320.0
446,2320.0,2320.0,2320.0
447,2320.0,2320.0,2320.0
448,2320.0,2320.0,2320.0
449,2320.0,2320.0,2320.0
450,2320.0,2320.0,2320.0
451,2320.0,2320.0,2320.0
452,2320.0,2320.0,2320.0
453,2320.0,2320.0,2320.0
454,2320.0,2320.0,2320.0
